1-t,2-t,label
27.959845,-63.757298,contemporary
42.48791,-80.97871,contemporary
41.61726,-80.19827,contemporary
44.03938,97.802734,postwar
44.045456,97.80181,postwar
41.607,-82.15823,contemporary
41.626648,-80.169304,contemporary
43.564026,-4.008277,contemporary
1.1887398,-79.28229,contemporary
-14.183008,28.161415,postwar
41.61248,-82.17126,contemporary
54.241947,68.448235,postwar
4.622098,-60.17913,contemporary
38.1059,-43.482155,contemporary
38.107132,-43.484783,contemporary
0.677581,-82.536545,contemporary
39.858612,-80.238174,contemporary
78.81741,-50.507336,contemporary
0.6700111,-82.5389,postwar
11.962323,-79.64413,contemporary
39.85952,-80.23889,contemporary
42.444588,-79.638275,contemporary
17.04804,-88.57741,contemporary
31.210938,-56.818535,contemporary
41.218052,-19.449888,postwar
33.52235,-27.260212,contemporary
44.61749,-76.96161,contemporary
-36.0143,-25.134537,late_19th-century_style
-40.54311,5.763177,contemporary
40.28232,-80.63,contemporary
40.285725,-80.63136,contemporary
41.337814,-19.392563,postwar
25.911472,-62.56021,contemporary
44.616993,-76.96423,contemporary
34.798622,-45.36428,contemporary
34.798622,-45.36428,contemporary
23.050158,-62.68249,contemporary
25.238209,-90.332214,contemporary
40.592724,-80.96721,contemporary
25.750664,-63.71937,contemporary
78.72602,-50.555153,contemporary
41.159943,93.0915,postwar
100.06582,30.82296,postwar
41.09744,93.14742,postwar
41.124424,93.12238,postwar
40.893055,93.196144,postwar
41.091805,92.961914,postwar
41.035583,93.017166,postwar
41.085968,92.96744,postwar
44.276405,-80.73373,contemporary
21.11013,-42.427334,contemporary
21.097704,-42.411842,contemporary
80.9211,-50.626198,postwar
27.806717,-63.540394,contemporary
-65.59231,-41.40358,late_19th-century_style
-49.90659,-27.040546,contemporary
35.59024,-43.279495,contemporary
34.458107,-26.373442,postwar
34.45439,-26.377474,postwar
100.07021,30.835302,postwar
44.240765,-80.63027,contemporary
34.798622,-45.36428,contemporary
-34.22348,-6.598735,postwar
-46.367767,-99.81393,early_19th-century_style
33.540657,-27.278772,contemporary
80.92317,-50.626274,postwar
-51.02211,27.639875,contemporary
21.013166,-59.84944,contemporary
100.06669,30.81433,postwar
100.04529,30.826525,postwar
-27.63457,-11.843401,contemporary
34.800404,-45.364136,contemporary
30.11436,-40.659264,contemporary
44.39821,-82.20538,contemporary
44.40021,-82.20283,contemporary
20.991205,-59.859116,contemporary
79.545044,-50.588116,postwar
25.019083,-46.3313,contemporary
100.06669,30.81433,postwar
42.191723,92.80126,postwar
42.499542,92.60061,postwar
12.581266,-53.586754,late_19th-century_style
42.187992,92.81359,postwar
40.283886,94.07477,postwar
40.285915,94.07334,postwar
40.25524,-81.13341,contemporary
25.678997,-52.0589,contemporary
40.08653,94.15229,postwar
40.595707,-80.961395,contemporary
-8.057027,-29.415369,contemporary
10.246614,-36.850204,contemporary
26.859156,-41.124207,contemporary
26.867065,-41.11538,contemporary
41.75608,-80.63221,contemporary
41.76041,-80.65343,contemporary
78.99569,-50.549034,contemporary
-29.153164,-0.5938227,revival
17.058046,-88.59485,contemporary
17.697886,-35.581757,contemporary
40.28696,-80.63477,contemporary
27.456392,-54.6108,contemporary
78.99619,-50.53899,contemporary
10.060055,-36.54921,contemporary
40.595707,-80.961395,contemporary
80.85875,-50.92529,postwar
79.89491,-51.48539,postwar
79.91057,-51.485,postwar
78.89374,-51.675163,contemporary
20.352858,-66.60075,contemporary
42.45981,-79.64376,contemporary
-102.427635,-30.585249,revival
-35.27505,-5.903228,contemporary
42.513912,-79.76197,contemporary
20.22386,-80.89076,contemporary
-27.062979,-68.27222,contemporary
57.866497,-66.97069,contemporary
39.85988,-80.23825,contemporary
41.606556,-82.15168,contemporary
31.084978,-33.519173,contemporary
-30.700388,-10.092601,contemporary
-37.51268,-24.63991,late_19th-century_style
15.597267,-67.302124,contemporary
42.774963,-80.91447,contemporary
24.846712,-66.583496,contemporary
19.351587,-73.177055,contemporary
107.9878,-26.58013,contemporary
31.07842,-33.52046,contemporary
57.86594,-66.972,contemporary
24.846712,-66.583496,contemporary
41.61726,-80.19827,contemporary
-64.477234,-30.061277,late_19th-century_style
37.903038,-57.636833,contemporary
107.98311,-26.579683,contemporary
30.963144,-38.299183,contemporary
-68.93673,-80.100136,contemporary
37.23736,-55.025585,contemporary
22.007225,-49.115623,contemporary
21.95445,-37.046444,contemporary
9.199124,-26.100632,contemporary
-56.104298,-3.7883997,postwar
31.084978,-33.519173,contemporary
107.9878,-26.58013,contemporary
-68.854515,16.000978,revival
43.02183,-80.7476,contemporary
-34.71231,9.495986,postwar
-45.39007,-9.034555,contemporary
37.307972,-54.812595,contemporary
37.305027,-54.81387,contemporary
-6.2050166,-62.661316,interwar
31.093842,-33.51547,contemporary
107.9878,-26.58013,contemporary
37.23843,-55.026505,contemporary
37.238956,-55.023537,contemporary
31.07842,-33.52046,contemporary
78.89374,-51.675163,contemporary
107.9878,-26.58013,contemporary
41.451435,-81.028175,contemporary
80.06168,-51.240753,postwar
112.319984,-29.06969,postwar
-76.55606,5.283214,late_19th-century_style
42.509403,-81.054634,contemporary
80.035194,-51.241146,postwar
32.81254,-63.251236,contemporary
42.523506,-80.95856,contemporary
41.961094,-81.00085,contemporary
50.837082,-36.75803,contemporary
17.460249,-25.829302,postwar
17.460249,-25.829302,postwar
40.214153,-80.156044,contemporary
15.598567,-67.30005,contemporary
6.2241,-81.53958,contemporary
110.84331,-27.361649,postwar
22.826721,-22.232056,revival
43.16329,-80.554115,contemporary
43.1317,-80.553734,contemporary
21.456003,-41.675835,contemporary
110.84654,-27.35996,postwar
5.6637726,-81.67523,contemporary
41.6534,-80.18158,contemporary
42.85275,-71.592834,contemporary
5.838979,-68.464455,contemporary
39.590218,12.825684,contemporary
21.219763,-41.83846,contemporary
41.652325,-80.1808,contemporary
111.77595,-29.02233,contemporary
5.6484175,-81.70993,contemporary
22.805975,-74.778725,contemporary
21.19604,-41.834286,contemporary
34.265522,-44.375397,contemporary
40.74031,-78.020615,contemporary
43.880726,-81.43532,contemporary
5.723136,-81.602905,contemporary
111.78789,-29.006119,contemporary
34.25164,-44.529697,contemporary
-46.503185,-33.935555,late_19th-century_style
8.403341,-77.77378,contemporary
43.888195,-81.43511,contemporary
42.94432,-75.777504,contemporary
112.07059,-28.93556,contemporary
79.640724,-51.474438,postwar
-42.864563,47.197098,interwar
-33.079433,0.34209865,contemporary
40.253216,-79.36201,contemporary
112.07059,-28.93556,contemporary
42.94432,-75.777504,contemporary
-3.5656114,-48.0539,contemporary
18.170015,-73.77478,contemporary
19.460043,-62.560177,contemporary
-20.189375,-43.564053,contemporary
43.36985,-5.2357407,postwar
28.641956,-54.607773,contemporary
111.99303,-28.509048,postwar
1.3778834,-79.24394,contemporary
43.645332,-5.3367004,contemporary
25.650488,-49.2348,contemporary
22.826721,-22.232056,revival
29.251425,-52.55636,contemporary
-19.598158,-41.155815,contemporary
41.541153,-19.306173,postwar
111.96575,-28.492836,postwar
112.12037,-28.617558,postwar
21.694624,-61.188343,contemporary
21.379244,-24.050718,contemporary
25.577274,-49.242046,contemporary
21.46334,-23.960373,contemporary
112.70813,-29.187584,postwar
21.37575,-24.048008,contemporary
12.302846,-48.488945,contemporary
42.816933,-75.88287,contemporary
43.009083,-75.87322,contemporary
35.251286,57.060658,postwar
-56.14448,-11.418674,late_19th-century_style
12.293574,25.771805,postwar
46.19606,-63.67581,postwar
41.53646,-74.96692,contemporary
41.53536,-74.96841,contemporary
43.011906,-75.875374,contemporary
5.8852987,-81.24598,contemporary
34.335716,83.07046,contemporary
21.209126,-41.611485,contemporary
31.334404,-56.641514,contemporary
47.32807,-33.095024,contemporary
5.6598277,-81.86861,contemporary
35.180138,-18.344477,postwar
21.456911,-41.67754,contemporary
55.26718,-67.81123,contemporary
35.16112,-18.35224,contemporary
35.162838,-18.352049,contemporary
20.160269,-50.59168,contemporary
5.904621,-81.29965,contemporary
5.881632,-81.271286,contemporary
112.86473,-29.23962,postwar
7.9297986,-51.11158,contemporary
34.318657,-73.896416,contemporary
44.21322,-52.480957,postwar
0.818805,-53.813297,postwar
46.179764,-63.68424,postwar
17.740181,-51.14492,contemporary
5.881632,-81.271286,contemporary
112.705315,-29.405685,postwar
44.196255,-52.809895,contemporary
35.162838,-18.352049,contemporary
79.17164,-51.66631,contemporary
25.7879,-15.639713,contemporary
5.6549807,-80.99065,contemporary
-0.55253303,-62.306175,contemporary
-0.24549861,-62.433495,contemporary
5.648087,-80.98694,contemporary
79.171585,-51.673553,contemporary
20.174278,-74.98474,contemporary
112.22812,-28.616713,postwar
22.95091,-21.426846,contemporary
112.70014,-29.406841,postwar
28.6794,-56.751698,contemporary
16.572403,36.283585,contemporary
-12.216382,23.176884,contemporary
17.373892,-24.848293,contemporary
9.315206,-12.861906,postwar
110.96106,-27.258673,postwar
-52.407845,49.872738,contemporary
9.502689,-55.26393,contemporary
42.116055,-47.6292,contemporary
39.13466,0.27306294,contemporary
15.600407,-67.2848,contemporary
13.24057,-34.564407,contemporary
-27.12212,-13.347115,contemporary
23.228167,-20.80351,postwar
23.22696,-20.799948,postwar
33.859802,-54.03747,contemporary
-84.51571,-53.023327,18th-century_style
28.6794,-56.751698,contemporary
110.959465,-27.258348,postwar
28.226685,-51.140186,contemporary
34.184296,-64.4533,contemporary
44.34075,-53.04987,contemporary
28.026493,-22.956608,postwar
23.093512,-20.752012,contemporary
23.225336,-20.80441,postwar
110.95767,-27.258417,postwar
112.2157,-28.627434,postwar
23.001244,-21.384588,contemporary
22.985182,-21.386698,contemporary
28.269447,-51.118595,contemporary
25.639408,-35.688747,contemporary
28.02315,-22.956226,postwar
19.27232,-24.780487,contemporary
112.28183,-28.585283,postwar
28.269823,-51.118397,contemporary
44.341335,-53.051376,contemporary
27.842155,-23.236841,contemporary
19.191107,-24.824093,contemporary
112.71179,-29.405893,postwar
112.81238,-29.442822,postwar
29.899584,-50.769573,contemporary
27.793139,-23.155403,contemporary
27.773876,-23.14528,contemporary
17.327423,-24.848862,contemporary
21.57682,-70.92374,contemporary
24.00176,-57.629803,contemporary
112.83585,-29.220161,postwar
112.70061,-29.186497,postwar
79.57959,-49.786194,contemporary
27.904768,-23.036522,postwar
112.14656,-28.591911,contemporary
31.401915,-52.215084,contemporary
25.620657,-35.620243,contemporary
24.23678,-52.940067,contemporary
16.033865,-30.237595,contemporary
31.651936,-58.379074,contemporary
-73.91316,35.944923,late_19th-century_style
16.033865,-30.237595,contemporary
12.034802,17.423883,postwar
27.61577,-36.340656,postwar
27.61488,-36.34128,postwar
32.786243,-52.046062,contemporary
32.786243,-52.046062,contemporary
22.071999,-23.124653,revival
17.799599,-51.156757,contemporary
111.9641,-28.482374,postwar
34.82347,-17.394733,postwar
34.799297,-17.378147,contemporary
34.579838,12.862184,contemporary
27.985023,-32.30141,contemporary
19.064276,-26.052443,contemporary
28.044073,-50.957577,contemporary
34.77533,-17.423388,contemporary
34.79861,-17.396872,postwar
16.66588,-46.981686,contemporary
24.999758,-86.19091,contemporary
111.78226,-29.013977,contemporary
111.78226,-29.013977,contemporary
24.2369,-52.94049,contemporary
11.50407,-17.586432,contemporary
34.777992,-17.42617,contemporary
28.06672,-50.925735,contemporary
27.298492,-23.517334,contemporary
27.298649,-23.517704,contemporary
19.064276,-26.052443,contemporary
25.742792,-62.815582,contemporary
30.388752,-54.456238,contemporary
25.761278,-62.77454,contemporary
19.091763,-25.908684,postwar
27.86049,-24.096191,postwar
11.505711,-17.585169,contemporary
110.845924,-27.361614,postwar
34.43462,-60.612415,contemporary
97.67275,-60.779007,contemporary
19.091763,-25.908684,postwar
25.74495,-62.814434,contemporary
97.69851,-60.84698,contemporary
47.464314,-76.566635,contemporary
47.464314,-76.566635,contemporary
110.848465,-27.358625,postwar
28.007616,-50.438457,postwar
28.140863,-50.82846,contemporary
27.91022,-24.160633,postwar
32.094883,-64.519,contemporary
-12.706705,-51.159847,contemporary
18.27422,-26.707024,postwar
28.100746,-50.72116,postwar
31.488697,-62.199097,contemporary
43.117687,-85.3941,contemporary
28.416456,11.573704,postwar
11.998219,-79.65383,contemporary
-5.216586,-78.184395,postwar
97.6521,-60.715607,contemporary
112.355804,-29.100155,postwar
112.32455,-29.077433,postwar
27.78926,-24.043009,postwar
27.560278,-23.864836,contemporary
28.11829,-52.443363,contemporary
28.079422,-50.391125,postwar
-5.2166967,-78.18417,postwar
-5.2125797,-78.18929,postwar
18.274567,-26.7075,postwar
19.442514,-25.73752,contemporary
-50.30924,-91.56584,contemporary
43.114365,-85.380615,contemporary
-1.3420631,-12.332487,contemporary
26.866405,-62.290913,contemporary
48.322285,-76.018745,contemporary
48.302174,-76.038345,contemporary
31.366814,-51.98502,contemporary
27.709402,-23.932184,postwar
28.102106,-50.867226,contemporary
26.445951,-23.153296,contemporary
28.054558,-53.698284,contemporary
19.148218,-25.872915,contemporary
35.113613,-56.87648,contemporary
97.67531,-60.795994,contemporary
21.758635,-55.633354,contemporary
112.082,-28.732826,contemporary
42.795044,-75.45539,contemporary
26.55523,-29.957127,contemporary
79.855995,-51.339798,postwar
5.707958,-81.7044,contemporary
5.7594404,-81.73584,contemporary
35.604294,-101.664795,contemporary
-73.84728,-63.011185,early_19th-century_style
28.63116,-54.643448,contemporary
97.676094,-60.800232,contemporary
32.15916,-34.024162,contemporary
81.29774,-50.730633,postwar
81.31141,-50.7314,postwar
27.226166,-22.516254,contemporary
27.302729,-23.527023,contemporary
27.303558,-23.52657,contemporary
40.780155,-43.960194,contemporary
27.906124,-24.158531,postwar
27.908209,-24.15481,postwar
27.560204,-23.865189,contemporary
27.585518,-23.881865,contemporary
3.2048533,-64.84841,contemporary
3.9421258,-81.695724,contemporary
5.001012,-44.944088,contemporary
48.322285,-76.018745,contemporary
48.297634,-76.039764,contemporary
81.385735,-50.69944,postwar
5.677069,-81.66549,contemporary
25.339403,-21.300577,contemporary
27.71215,-23.938011,postwar
27.718098,-23.93031,postwar
26.541388,-36.095886,contemporary
81.384056,-50.700653,postwar
79.18233,-51.67573,contemporary
9.577636,-50.327507,contemporary
18.735603,-21.73645,contemporary
5.670618,-81.87873,contemporary
5.7070837,-81.715836,contemporary
16.712181,-75.07153,contemporary
52.410786,-57.431023,contemporary
47.464314,-76.566635,contemporary
-52.923634,-32.065327,early_19th-century_style
26.555115,-36.09038,contemporary
29.948174,-50.867264,contemporary
28.263645,-87.036514,contemporary
113.46303,-27.252815,postwar
-98.16323,-24.584782,late_19th-century_style
5.6483707,-81.711464,contemporary
79.1788,-51.672752,contemporary
29.949516,-50.851097,contemporary
28.26953,-51.12507,contemporary
26.866405,-62.290913,contemporary
27.180079,-23.923767,postwar
-105.80319,-8.826841,late_19th-century_style
3.6422648,-44.29105,contemporary
28.105902,-50.874687,contemporary
21.027245,-42.323483,contemporary
113.07835,-27.557615,postwar
-105.80365,-8.826968,late_19th-century_style
-105.80319,-8.826841,late_19th-century_style
16.539843,-24.722052,contemporary
26.784744,-23.634827,contemporary
28.106522,-50.879105,contemporary
14.722058,-30.552374,contemporary
3.6348016,-44.26678,contemporary
113.08205,-27.566164,postwar
63.29897,-13.3543,contemporary
23.183088,-49.70434,contemporary
25.168179,-65.222496,contemporary
28.085272,-50.441326,postwar
114.41175,-27.660593,postwar
-36.19738,-48.66484,interwar
21.027245,-42.323483,contemporary
16.539843,-24.722052,contemporary
-105.69199,-8.804184,revival
-105.69199,-8.804184,revival
24.49225,-76.427895,contemporary
26.780277,-23.64743,contemporary
26.448471,-23.154272,contemporary
26.816893,-38.22863,contemporary
26.486012,-48.238544,contemporary
23.236168,-75.87452,contemporary
18.470325,-35.177757,contemporary
-40.28215,-8.981358,contemporary
14.713546,-30.51901,postwar
14.709338,-30.51833,postwar
-105.68903,-8.803359,revival
26.757858,-22.899694,postwar
19.977331,-25.243704,postwar
19.973331,-25.240906,postwar
114.38644,-27.645037,postwar
21.099215,-42.411224,contemporary
9.717065,-29.840244,postwar
-105.69199,-8.804184,revival
9.917726,-37.815617,contemporary
43.50794,-75.81586,contemporary
43.50755,-75.81964,contemporary
27.89072,81.5196,postwar
21.010504,-42.2246,contemporary
113.57375,-27.786283,postwar
27.79277,-76.549774,contemporary
21.066261,-42.194763,contemporary
113.57375,-27.786283,postwar
29.444258,-56.159676,contemporary
112.60384,-27.135735,postwar
-91.03818,27.619085,late_19th-century_style
-91.03263,27.621235,late_19th-century_style
27.096588,-22.31327,contemporary
4.264392,-39.759468,contemporary
-60.65204,-69.0014,late_19th-century_style
27.802809,-54.680435,contemporary
43.56344,-75.70768,contemporary
21.06231,-42.198402,contemporary
-90.48486,28.067448,late_19th-century_style
32.242836,-61.45415,contemporary
8.072639,-76.32123,contemporary
112.645325,-27.140461,postwar
32.15916,-34.024162,contemporary
85.90551,-74.85734,postwar
27.84056,-19.216623,contemporary
43.56344,-75.70768,contemporary
31.534206,-43.70313,contemporary
-90.48154,28.070227,late_19th-century_style
22.303236,-91.86872,contemporary
29.996153,-40.612537,postwar
31.231472,-52.035667,contemporary
32.15916,-34.024162,contemporary
26.154514,-67.97883,contemporary
21.067438,-41.400497,contemporary
21.067438,-41.400497,contemporary
31.534365,-43.70371,contemporary
32.161682,-34.02488,contemporary
28.008518,-50.443474,postwar
26.423624,-67.96566,contemporary
21.052889,-41.421246,contemporary
28.37508,-68.71019,contemporary
111.78789,-29.006119,contemporary
19.923315,-25.309795,contemporary
32.161682,-34.02488,contemporary
21.04196,-41.37032,contemporary
28.008518,-50.443474,postwar
-56.724297,-19.471537,late_19th-century_style
18.517937,-25.061619,contemporary
32.20519,-34.050495,contemporary
108.616646,-29.920822,contemporary
42.92412,-79.06411,contemporary
24.325373,-77.72239,contemporary
28.079788,-50.95216,contemporary
21.033924,-41.362568,contemporary
21.022673,-41.33889,contemporary
16.010138,-23.22799,postwar
42.92359,-79.06013,contemporary
108.61528,-29.920603,contemporary
112.07019,-28.931747,contemporary
28.073244,-50.93862,contemporary
57.43244,-43.19219,contemporary
8.8643875,-33.253742,postwar
19.882826,-25.366844,contemporary
19.92351,-25.307447,contemporary
42.834515,-79.13667,contemporary
42.83417,-79.13364,contemporary
112.07059,-28.93556,contemporary
57.43022,-43.1949,contemporary
21.058933,-41.421726,contemporary
18.517937,-25.061619,contemporary
108.77522,-29.897451,contemporary
28.0453,-50.958103,contemporary
25.51915,-54.96086,contemporary
29.81393,-30.48683,contemporary
21.052889,-41.421246,contemporary
28.047215,-50.957497,contemporary
108.76453,-29.904566,postwar
18.189077,-24.922615,contemporary
18.183899,-24.912695,contemporary
29.60635,-29.182621,contemporary
111.99303,-28.509048,postwar
25.523539,-54.947334,contemporary
25.567856,-55.03189,contemporary
27.551018,-62.97957,contemporary
20.884748,-23.084873,contemporary
19.466387,-62.55771,contemporary
17.85576,-59.972095,contemporary
25.588795,-55.06955,contemporary
112.063995,-28.646969,postwar
20.884748,-23.084873,contemporary
25.570126,-55.02593,contemporary
29.592403,-29.209082,contemporary
16.732792,-24.752945,contemporary
25.588795,-55.06955,contemporary
29.592682,-29.209673,contemporary
19.089083,-25.975983,contemporary
34.205097,-60.503128,contemporary
112.04171,-28.674688,contemporary
25.47887,-54.947727,contemporary
25.524616,-54.977676,contemporary
28.158619,-58.906643,contemporary
21.367237,-41.478733,contemporary
112.70061,-29.186497,postwar
24.533869,-13.969094,contemporary
31.944923,-66.28754,contemporary
107.95735,-30.24708,postwar
108.521774,-29.947252,contemporary
21.19553,-41.440952,contemporary
21.19553,-41.440952,contemporary
33.48098,-61.403645,contemporary
25.502068,-54.855877,contemporary
112.70813,-29.187584,postwar
-32.605984,-39.446495,late_19th-century_style
27.873407,-53.699425,contemporary
19.017933,-26.01825,contemporary
87.83573,31.642876,postwar
21.06737,-41.44482,contemporary
25.50187,-54.8546,contemporary
24.61491,-13.784808,contemporary
21.074438,-41.44221,contemporary
41.97458,-80.48401,contemporary
17.973248,-27.343513,contemporary
31.660158,-61.252766,contemporary
25.451231,-54.83914,contemporary
41.789574,-78.74876,contemporary
112.70549,-29.402248,postwar
29.816725,-50.92208,contemporary
17.973232,-27.34348,contemporary
42.21077,-80.50233,contemporary
42.802395,-78.860825,postwar
42.212048,-80.50711,contemporary
4.591036,-82.22208,postwar
5.1160927,-80.755844,contemporary
41.668545,-78.92384,contemporary
27.851597,-86.79532,contemporary
9.578819,-12.730824,postwar
29.107037,-36.89462,postwar
9.578816,-12.730595,postwar
5.1160927,-80.755844,contemporary
72.94386,-27.456503,postwar
27.940935,-76.70701,contemporary
41.89327,-79.42594,contemporary
79.86253,-51.344505,postwar
32.174088,-61.47024,contemporary
108.22669,-30.075888,contemporary
108.5285,-29.946423,contemporary
40.38886,-15.00987,postwar
5.7537384,-81.7016,postwar
108.22509,-30.076271,contemporary
108.68057,-29.934294,contemporary
107.0213,-30.026133,postwar
31.03751,-53.853317,contemporary
-37.184258,-8.893404,contemporary
37.007988,-55.025665,contemporary
5.762357,-81.62686,contemporary
42.338448,-78.5023,contemporary
42.199177,-80.53608,contemporary
-79.18517,51.933796,late_19th-century_style
107.05368,-30.022085,contemporary
31.260311,-56.580433,contemporary
107.14539,-30.012674,postwar
69.0254,-14.565662,contemporary
108.52229,-29.946852,contemporary
42.342705,-78.49956,contemporary
25.468748,-54.852615,contemporary
107.14604,-30.012836,postwar
8.875747,-33.326973,contemporary
43.51472,-78.38926,contemporary
43.701546,-79.67483,contemporary
25.468748,-54.852615,contemporary
0.1429185,-67.16958,contemporary
108.68419,-29.923834,contemporary
17.459606,-25.830088,postwar
17.458866,-25.831993,contemporary
43.70128,-79.67539,contemporary
0.5404937,-57.72157,contemporary
108.667816,-29.94446,postwar
25.887268,-64.82387,contemporary
107.0329,-30.024286,contemporary
53.90029,-51.33316,contemporary
25.098572,-46.36424,contemporary
6.229824,-81.540146,contemporary
43.809723,-80.06589,contemporary
18.786062,-28.521824,contemporary
43.8077,-80.067955,contemporary
108.616646,-29.920822,contemporary
6.2255363,-81.53552,contemporary
108.769684,-29.8992,contemporary
38.891098,-57.066696,contemporary
58.52362,-57.757206,contemporary
-5.2453136,-55.41522,contemporary
18.787062,-28.521845,contemporary
5.6407456,-81.87752,contemporary
108.769684,-29.8992,contemporary
42.674267,-79.751495,contemporary
42.687813,-79.69165,contemporary
17.111244,-46.73446,contemporary
108.6782,-29.929848,contemporary
5.664113,-81.86443,contemporary
1.45258,-62.61034,contemporary
-31.228138,-94.352425,contemporary
-39.62679,1.99235,contemporary
108.18254,-30.100826,contemporary
108.23143,-30.075449,contemporary
42.83548,-79.00638,contemporary
9.933015,-10.822743,postwar
108.52367,-29.946371,contemporary
42.82035,-79.08241,contemporary
108.5285,-29.946423,contemporary
26.645689,-61.126694,contemporary
32.359528,-57.291153,contemporary
-35.89455,-25.741693,late_19th-century_style
-35.821014,-25.899672,late_19th-century_style
42.819878,-79.082886,contemporary
25.070711,-54.764946,contemporary
35.608353,-43.226143,contemporary
42.820538,-79.08314,contemporary
14.8710985,-49.20446,contemporary
27.547464,-62.562275,contemporary
31.890223,-65.20462,contemporary
18.138622,-26.656887,postwar
15.597267,-67.302124,contemporary
25.072716,-54.76569,contemporary
0.7824095,-67.79268,contemporary
107.05368,-30.022085,contemporary
107.05368,-30.022085,contemporary
25.070711,-54.764946,contemporary
21.241123,-39.904686,contemporary
107.04805,-30.021929,contemporary
42.68753,-79.69006,contemporary
43.879,-80.02796,contemporary
43.70111,-79.67631,contemporary
28.05402,-54.974815,contemporary
44.3317,-52.95957,contemporary
43.701748,-79.67433,contemporary
43.51498,-78.390335,contemporary
43.51807,-78.38776,contemporary
17.338947,-22.371847,postwar
44.192154,-52.580517,contemporary
39.685833,-82.29401,postwar
44.1892,-52.555695,contemporary
19.082554,-71.013405,contemporary
16.726583,-59.605194,contemporary
16.036009,-56.57341,contemporary
-63.774387,-50.270737,late_19th-century_style
41.879868,-81.7152,contemporary
41.862038,-81.69589,contemporary
44.20281,-52.577583,contemporary
42.85229,-81.711975,contemporary
39.882286,-71.131966,contemporary
42.290356,-48.112583,contemporary
-65.98032,-51.568718,contemporary
23.768183,-51.926376,contemporary
42.61868,-81.4092,contemporary
42.73792,-81.39687,contemporary
35.400436,-42.92213,contemporary
42.07724,-64.81348,contemporary
16.032566,-56.541595,contemporary
12.244936,11.491691,contemporary
43.95096,-80.93837,contemporary
16.114584,-22.325247,contemporary
46.323013,-9.047769,postwar
44.232002,-52.646942,postwar
-37.183544,-8.903089,contemporary
-8.704011,25.818684,late_19th-century_style
43.730133,-81.291046,contemporary
16.050074,-56.590557,contemporary
43.011906,-75.875374,contemporary
42.815422,-75.898094,contemporary
28.05041,-67.46517,contemporary
40.85509,-81.80993,contemporary
40.803993,-81.89586,postwar
32.78842,-63.280827,contemporary
-32.144653,0.8867379,contemporary
16.020298,-55.291492,contemporary
53.420444,-59.126396,contemporary
-8.714012,-63.736725,contemporary
3.20004,-68.7619,contemporary
46.17175,-63.63198,postwar
21.367195,-24.083551,contemporary
-30.531519,1.9620986,contemporary
40.249725,-6.4592376,contemporary
21.37575,-24.048008,contemporary
26.109488,-65.35533,contemporary
51.985855,-47.087326,contemporary
20.660378,-50.08083,contemporary
34.316044,-68.681816,contemporary
42.920895,-81.69143,contemporary
21.362957,-15.791597,contemporary
51.985855,-47.087326,contemporary
-95.14339,-17.920021,late_19th-century_style
51.985855,-47.087326,contemporary
11.085425,-54.32962,postwar
51.985855,-47.087326,contemporary
19.191107,-24.824093,contemporary
19.335997,-24.70647,contemporary
30.91284,-53.12578,contemporary
19.191107,-24.824093,contemporary
34.640434,-68.04945,contemporary
41.554302,-72.87205,contemporary
32.665234,-48.05468,contemporary
29.780622,-57.53442,contemporary
29.235634,-53.524357,contemporary
2.564634,-69.688896,contemporary
-37.400154,-0.40326345,contemporary
40.759087,3.610344,contemporary
30.912817,-53.124992,contemporary
40.68242,-80.277054,contemporary
15.057579,-111.65258,contemporary
14.823236,-111.54828,contemporary
14.823236,-111.54828,contemporary
40.682144,-80.27052,contemporary
40.73069,-80.13018,contemporary
5.6536193,-80.990845,contemporary
14.898743,-111.577835,contemporary
-16.396732,-74.761635,late_19th-century_style
25.174206,-62.733723,contemporary
5.6550603,-80.98784,contemporary
3.9748626,-81.70281,contemporary
3.97339,-81.70891,contemporary
5.6490107,-81.70683,contemporary
42.430473,-82.84321,contemporary
68.81185,-10.838579,postwar
42.554424,-82.862045,contemporary
27.83471,-63.004147,contemporary
42.42801,-82.84078,contemporary
42.42887,-82.8434,contemporary
5.647442,-81.706924,contemporary
18.213741,-48.947216,contemporary
12.813405,-25.3657,contemporary
40.748913,-79.92546,contemporary
8.877178,-33.32755,contemporary
14.898743,-111.577835,contemporary
68.799736,-10.83694,postwar
15.192571,-111.45961,contemporary
15.192571,-111.45961,contemporary
43.79256,-80.83592,contemporary
19.44905,-25.732445,contemporary
28.692217,-111.65069,contemporary
41.882484,-82.69396,contemporary
15.366385,-111.27301,postwar
43.80559,-80.84038,contemporary
28.744438,-111.91588,contemporary
15.366385,-111.27301,postwar
44.40844,-81.19626,contemporary
19.145412,-25.874561,contemporary
29.819546,-52.921886,contemporary
26.471375,-48.2641,contemporary
27.900875,-110.5272,contemporary
44.40842,-81.197296,contemporary
27.70763,-110.59446,contemporary
32.36881,-52.928078,contemporary
33.79424,-59.081867,contemporary
15.272074,-111.366104,contemporary
44.385715,-81.21341,contemporary
33.79424,-59.081867,contemporary
51.89343,-46.96734,contemporary
15.268615,-111.37131,contemporary
44.631573,-80.92623,postwar
28.02354,-54.50129,contemporary
27.621552,-110.57138,contemporary
44.213566,-52.51935,contemporary
29.795534,-57.551918,contemporary
51.88855,-46.968853,contemporary
39.54545,-82.37003,postwar
27.620096,-110.575005,contemporary
15.253292,-111.397514,contemporary
16.539665,-24.728315,contemporary
