1-t,2-t,label
-23.970476,69.749275,1944–1977
4.775476,0.104245625,1911–1943
8.578562,-45.909096,1846–1910
28.510733,3.200826,1911–1943
-59.183376,73.83005,1995–2023
6.4710503,-51.259094,1846–1910
-11.646057,-36.795017,1846–1910
73.501114,44.45902,1911–1943
53.20085,18.18534,1911–1943
-21.941078,56.190147,1944–1977
-7.177293,-46.733692,1846–1910
106.97368,4.16956,1911–1943
-18.757797,-49.384594,1846–1910
35.806828,90.28948,1911–1943
26.90418,-98.69702,1846–1910
-28.743244,-13.043469,1765–1845
-50.0032,75.01491,1995–2023
-33.61252,-33.101227,1706–1764
-78.152016,46.610184,1995–2023
-68.21476,-44.500896,1846–1910
16.619183,-93.855606,1846–1910
-68.73778,-58.544956,1706–1764
62.141582,35.617447,1911–1943
83.65427,-45.817493,1911–1943
-76.201965,48.87572,1995–2023
43.118217,20.213614,1911–1943
19.062286,2.0629737,1911–1943
-65.01206,86.38714,1995–2023
-34.52577,15.276807,1978–1994
-46.10403,24.017685,1978–1994
62.944847,-15.786484,1911–1943
38.8313,-21.613235,1911–1943
-50.230404,100.2137,1995–2023
-82.176506,59.468918,1995–2023
-37.15686,-57.11156,1911–1943
11.602875,10.678511,1846–1910
3.1679292,-3.8778787,1911–1943
21.179714,-53.991848,1911–1943
22.071747,-21.905642,1911–1943
-4.1900935,-11.479553,1911–1943
72.16904,-25.83985,1911–1943
-30.947792,112.21257,1995–2023
28.176285,-46.23325,1911–1943
46.659836,15.867549,1911–1943
7.855618,-97.44421,1846–1910
-64.859665,-39.58058,1706–1764
-48.728333,65.03634,1995–2023
-25.182564,66.40157,1944–1977
70.61734,-81.259766,1911–1943
-46.22337,24.27989,1978–1994
8.829075,-45.698685,1846–1910
-98.871086,15.594676,1995–2023
-47.239975,-42.348602,1765–1845
-14.842596,-97.67758,1846–1910
-62.623287,66.76078,1995–2023
29.451971,-54.60438,1846–1910
-33.6716,-90.80644,1846–1910
-4.1499314,4.9708734,1911–1943
-12.637401,42.131836,1944–1977
-36.39729,9.7445755,1978–1994
-41.83587,92.57858,1995–2023
6.3698697,-25.238216,1911–1943
55.23912,-27.383411,1911–1943
63.310337,-20.185234,1911–1943
44.332092,99.10757,1944–1977
-87.32677,28.019922,1995–2023
-42.881325,-29.273857,1846–1910
-9.304425,-31.74068,1846–1910
-84.26756,66.783554,1995–2023
-80.310524,-36.5224,1911–1943
82.10442,-26.60541,1911–1943
77.68385,-66.65281,1911–1943
-20.79525,-68.40924,1846–1910
48.633247,12.163724,1911–1943
-58.49145,-61.070892,1706–1764
-18.315475,-85.742035,1846–1910
30.164494,-46.63354,1911–1943
8.940084,59.165993,1944–1977
72.21434,-24.376781,1911–1943
4.867316,75.35306,1944–1977
29.307432,-54.717937,1846–1910
81.68856,-28.387062,1911–1943
68.90493,-25.342838,1911–1943
-51.872635,-49.77254,1846–1910
23.17097,98.64283,1911–1943
4.9564385,41.54551,1944–1977
43.86675,-30.829262,1911–1943
32.764477,-43.8046,1911–1943
-54.083027,-42.571266,1706–1764
25.047966,61.99976,1944–1977
-36.79684,32.23104,1995–2023
49.358772,-42.078083,1911–1943
10.545157,64.66675,1944–1977
-20.77083,-91.98803,1846–1910
-2.374995,-5.996257,1911–1943
16.600517,-95.320595,1995–2023
11.270598,26.604702,1944–1977
11.173226,-68.05223,1846–1910
7.9338584,-65.439835,1846–1910
-5.2437696,16.760853,1944–1977
-11.057279,-12.567693,1911–1943
-62.66642,46.396053,1995–2023
49.790974,-0.6734681,1911–1943
-16.404799,-88.330025,1846–1910
-37.910343,-68.628204,1765–1845
-12.788914,76.37654,1944–1977
56.702995,58.758015,1911–1943
-7.153555,18.460722,1995–2023
40.71463,-38.246082,1911–1943
18.002401,11.638762,1911–1943
-40.30674,12.255643,1978–1994
-11.5890255,32.16966,1944–1977
-68.12217,16.009834,1978–1994
14.360001,-29.839762,1846–1910
59.814056,62.047314,1911–1943
48.006268,75.27531,1911–1943
-66.6759,-3.2116895,1978–1994
6.995833,67.792694,1944–1977
0.06942257,-97.738106,1846–1910
7.842923,96.968,1944–1977
63.999027,-49.44261,1911–1943
20.21203,-45.982548,1846–1910
44.994705,96.6944,1911–1943
-62.676647,-11.821771,1995–2023
43.525337,98.71584,1911–1943
28.176233,21.65238,1911–1943
-70.48545,-34.98888,1706–1764
-49.271957,15.390338,1978–1994
72.65431,11.408262,1911–1943
-6.0225043,-94.722786,1846–1910
29.958437,-64.20793,1911–1943
-57.086353,46.67566,1995–2023
44.587864,-54.252968,1911–1943
31.44549,-21.715805,1911–1943
79.64165,48.4518,1911–1943
52.16487,34.88981,1911–1943
75.46368,-11.8756275,1911–1943
-68.719025,67.12879,1995–2023
-15.758704,-90.95087,1846–1910
12.56928,29.136076,1944–1977
65.16537,24.849213,1911–1943
48.43202,-8.370179,1911–1943
26.277586,27.168505,1911–1943
-58.96041,45.46349,1995–2023
-28.639313,-84.22172,1846–1910
1.7827832,-59.320335,1846–1910
-36.32192,42.239716,1995–2023
44.587864,-54.252968,1911–1943
-57.00698,66.11983,1995–2023
75.24144,5.150713,1911–1943
-90.699135,-1.7286711,1978–1994
53.6989,2.7555547,1995–2023
-51.007275,99.69138,1995–2023
42.06142,56.24276,1911–1943
1.1176524,47.613445,1944–1977
-2.2918568,-99.33001,1846–1910
91.17351,-22.302862,1911–1943
-47.678062,-21.87722,1846–1910
85.59409,47.92493,1911–1943
45.33392,74.73332,1911–1943
82.93423,-58.93402,1911–1943
37.773796,65.4942,1911–1943
79.193115,-15.773481,1911–1943
-48.473095,-46.47821,1846–1910
-58.708534,38.466732,1995–2023
-70.71324,95.51269,1995–2023
-5.658265,35.4916,1944–1977
90.2152,45.882866,1911–1943
22.150118,-37.888546,1911–1943
-13.165181,52.97412,1944–1977
57.76738,63.55971,1911–1943
81.538315,-6.0095463,1911–1943
-61.187717,60.983475,1995–2023
72.54076,-39.893322,1911–1943
58.474102,-17.912786,1911–1943
-40.373478,14.590476,1978–1994
-87.700165,56.029846,1995–2023
-55.328026,-13.623459,1846–1910
1.3039857,69.20189,1944–1977
28.544132,-36.74516,1911–1943
-92.95116,49.48087,1995–2023
-59.52358,46.690727,1995–2023
7.4679723,16.45699,1911–1943
-25.659548,61.617542,1944–1977
-6.226662,-64.06735,1846–1910
58.04396,55.34142,1911–1943
-48.26327,98.700424,1995–2023
-87.55147,-45.366966,1653–1705
-63.566544,-70.870476,1706–1764
22.600857,52.18555,1944–1977
-85.938286,-4.717244,1978–1994
-32.164886,74.294716,1995–2023
-81.83646,12.721827,1978–1994
101.284775,-14.092064,1911–1943
-59.876118,-46.088123,1846–1910
8.131609,16.997574,1911–1943
-30.172209,-15.972595,1846–1910
-40.579807,-84.4606,1944–1977
33.257584,12.476068,1911–1943
-50.22798,12.260829,1978–1994
-61.034977,-48.117725,1706–1764
-14.434606,-87.2715,1846–1910
76.12409,-16.348701,1911–1943
15.347078,8.1892,1911–1943
-44.579613,39.528717,1995–2023
-29.488176,-2.3472207,1995–2023
-53.084843,53.88771,1995–2023
88.17708,-18.203587,1911–1943
27.716942,71.94914,1944–1977
61.40551,25.885834,1911–1943
-44.034443,-29.818417,1765–1845
-16.90602,43.841164,1944–1977
74.280426,-46.156925,1911–1943
-65.283875,59.02723,1995–2023
68.54392,41.213623,1911–1943
95.605354,22.549074,1911–1943
41.288372,72.12228,1911–1943
-10.492242,-47.67349,1846–1910
13.017145,58.013023,1944–1977
-41.991623,-29.08893,1846–1910
-19.538462,-98.198524,1846–1910
38.744576,-77.36321,1911–1943
-76.87744,72.930275,1995–2023
-16.7552,96.3284,1944–1977
-9.014401,40.102993,1944–1977
-70.97944,-66.5236,1653–1705
-84.71533,-41.316734,1653–1705
71.13409,-6.1451936,1911–1943
30.572475,7.98794,1911–1943
-38.354347,-62.11811,1978–1994
-40.1688,-77.54602,pre-1652
22.059666,18.711458,1911–1943
9.898509,-94.08247,1846–1910
-58.150623,-59.239323,1706–1764
30.795008,-40.645027,1911–1943
83.82019,-13.612067,1911–1943
61.46085,-59.356087,1911–1943
79.36635,49.47136,1911–1943
106.955956,4.3745966,1911–1943
-53.83141,-52.40853,1706–1764
-25.265148,66.67129,1944–1977
-9.610145,106.441986,1944–1977
52.992096,26.935438,1911–1943
-53.692196,29.733814,1995–2023
13.5164,79.465576,1944–1977
91.183716,-5.2693744,1911–1943
49.974735,-23.0663,1911–1943
-2.0683086,-58.768803,1846–1910
3.6915257,96.16641,1944–1977
61.95276,-18.907803,1911–1943
19.240738,-85.31355,1846–1910
55.947296,-54.802532,1911–1943
-0.4907034,64.16392,1944–1977
-35.228928,-67.491875,1846–1910
88.4129,-6.3577456,1911–1943
8.77088,-101.66184,1846–1910
32.963573,55.16058,1911–1943
-91.15638,-16.859911,1978–1994
-50.335293,-47.359818,1706–1764
-18.961155,88.705826,1944–1977
99.05819,11.953721,1911–1943
58.94076,86.579094,1911–1943
54.64879,44.02021,1911–1943
68.50732,-1.0872923,1911–1943
-15.519526,-15.478471,1846–1910
-60.544735,77.47217,1995–2023
-3.1590195,32.108482,1944–1977
8.814429,-66.270096,1846–1910
-17.361677,63.65748,1944–1977
10.933483,-87.94371,1944–1977
51.420048,-45.671787,1911–1943
51.212452,59.841446,1911–1943
13.25372,-24.007423,1846–1910
-67.99674,-33.72807,1706–1764
94.80901,-12.201649,1911–1943
4.739879,0.16707249,1911–1943
-23.37534,102.71474,1944–1977
30.550774,1.3052167,1911–1943
25.540031,-62.15098,1911–1943
-25.878593,-5.3713093,1846–1910
-8.25769,29.45286,1944–1977
-86.327705,-56.35304,1653–1705
-24.624079,-79.64725,1846–1910
39.332897,9.67431,1911–1943
15.708919,79.99657,1944–1977
-6.4003887,15.341048,1911–1943
-71.04961,51.334225,1995–2023
-1.9144821,6.2445283,1911–1943
21.887615,-61.087532,1911–1943
78.56412,-35.30468,1911–1943
-40.683273,-11.699207,1978–1994
-17.523497,-43.420994,1846–1910
-54.34885,74.64672,1995–2023
-64.03392,-15.288558,1846–1910
-8.768482,-105.86938,1846–1910
42.46418,-60.14152,1911–1943
-41.120045,30.206882,1978–1994
54.121983,-61.18473,1911–1943
57.09158,10.491676,1911–1943
62.257217,27.690773,1911–1943
-20.51019,-60.18884,1846–1910
48.464573,-34.736835,1911–1943
-76.05325,49.95197,1995–2023
-4.445449,-42.657833,1911–1943
42.7616,-55.84659,1911–1943
-71.44628,-60.060402,1995–2023
59.7397,-44.548363,1911–1943
-62.004272,24.506536,1978–1994
-94.481384,47.49744,1995–2023
-23.300812,67.96124,1944–1977
-60.1133,24.141176,1978–1994
47.884468,-25.180464,1911–1943
-12.725016,-27.515858,1911–1943
-57.89909,11.684976,1978–1994
-63.255962,-61.172997,1706–1764
-76.55445,40.529858,1995–2023
-23.345497,-92.07499,1846–1910
-65.61806,15.158531,1978–1994
47.960415,-74.370544,1911–1943
48.74221,-68.42255,1911–1943
22.683943,6.542706,1911–1943
-24.976107,-75.28548,1846–1910
52.875614,18.833153,1911–1943
-1.7927723,-71.080734,1846–1910
-58.831497,48.979645,1995–2023
-66.51386,48.731983,1995–2023
9.366171,55.979286,1944–1977
-0.24646781,6.9500475,1911–1943
-54.57931,8.345255,1978–1994
-13.701978,-66.99482,1846–1910
20.844955,-96.17555,1846–1910
29.803982,-64.14543,1911–1943
-41.95665,27.651672,1944–1977
27.15622,21.194223,1911–1943
-80.26307,-14.722647,1978–1994
-1.7569913,100.35188,1944–1977
28.827068,43.099113,1911–1943
25.65775,-97.488045,1846–1910
1.9554583,-57.27364,1846–1910
-21.007177,-23.136173,1846–1910
-79.66273,-60.333782,pre-1652
-103.598434,-10.465503,1978–1994
53.782745,17.36532,1911–1943
-61.542175,-53.03598,1846–1910
3.2288547,14.680456,1911–1943
52.427803,-40.925404,1911–1943
-44.555126,-60.673428,pre-1652
5.2558475,70.39064,1944–1977
55.446182,48.05491,1911–1943
-41.342308,26.660599,1978–1994
7.2850184,-42.580475,1846–1910
58.860794,14.589662,1911–1943
38.69676,-19.441044,1911–1943
-6.2887087,-4.1983476,1911–1943
66.283035,-34.96251,1911–1943
59.143982,20.707708,1911–1943
-74.92961,-8.464223,1978–1994
67.67394,-24.686352,1911–1943
47.440765,97.77841,1944–1977
-1.7450166,100.590416,1944–1977
103.11103,-26.038713,1911–1943
-70.273254,-36.54696,1706–1764
-26.25009,-86.433914,1911–1943
7.8218346,19.404377,1911–1943
11.810156,57.35948,1944–1977
51.458736,-45.712288,1911–1943
66.19587,-18.247236,1911–1943
37.32838,43.29488,1911–1943
-62.253033,-56.000343,1706–1764
50.114098,-63.948425,1911–1943
7.8763943,10.643868,1911–1943
37.8099,-63.38971,1911–1943
84.63715,-5.037676,1911–1943
43.484097,-23.919674,1911–1943
-45.52953,-72.54441,1765–1845
65.812325,-39.337208,1911–1943
-49.843063,-42.485115,1846–1910
45.193775,-31.568968,1911–1943
-36.74304,43.530342,1995–2023
97.42604,-4.513366,1911–1943
25.931087,-94.60504,1846–1910
-64.68433,-27.568008,1706–1764
-16.884495,-21.406046,1911–1943
-45.367188,-86.098175,1706–1764
-81.8932,-14.79834,1978–1994
26.292328,-43.15844,1911–1943
14.182476,-100.57674,1846–1910
-0.3094598,48.286602,1944–1977
-72.59465,-21.503729,1846–1910
41.888126,-30.870378,1911–1943
-29.31677,54.991615,1944–1977
-8.020804,-35.47232,1846–1910
-19.753395,-15.164973,1846–1910
-68.85717,61.558567,1995–2023
48.13169,-26.052769,1911–1943
11.12139,39.312943,1944–1977
34.173965,-11.992778,1911–1943
-14.329682,-86.241646,1846–1910
46.79389,22.169132,1911–1943
-50.387352,-24.740837,1846–1910
22.159246,18.865347,1944–1977
80.921135,38.101387,1911–1943
-62.10818,-22.074045,1846–1910
31.963331,11.593007,1911–1943
16.636728,48.636086,1944–1977
-13.770193,-62.81082,1846–1910
72.397095,25.275427,1911–1943
21.916943,-13.385578,1911–1943
59.112244,-19.015425,1911–1943
78.00263,-13.610632,1911–1943
40.54418,-72.35322,1911–1943
-19.754543,23.554495,1911–1943
57.915253,-7.9393086,1911–1943
16.621492,-103.48651,1846–1910
32.725586,-68.89023,1995–2023
-37.497044,62.39768,1995–2023
13.229391,55.059845,1944–1977
65.31992,-7.9264965,1911–1943
49.689747,18.46651,1911–1943
-112.0116,15.972591,1995–2023
80.044754,53.787086,1911–1943
-29.772388,-21.316696,1911–1943
49.73511,32.75224,1911–1943
15.880156,-91.72177,1846–1910
-60.38674,15.786315,1978–1994
-14.691593,69.13022,1944–1977
48.06434,-52.245605,1911–1943
-62.94448,19.251781,1978–1994
-60.718914,-48.364178,1706–1764
-26.444265,-61.295948,1846–1910
-43.108086,91.70262,1995–2023
-52.783092,-29.014225,1846–1910
-64.473724,44.971554,1995–2023
-7.399644,-65.09329,1846–1910
18.439775,69.26213,1944–1977
-55.29503,47.195354,1995–2023
94.14254,-27.585411,1911–1943
16.541344,74.05867,1944–1977
-34.395897,18.162342,1978–1994
50.16071,-63.25488,1911–1943
-29.696915,-21.778414,1911–1943
-57.71746,51.639538,1995–2023
-43.502007,-22.81901,1846–1910
-18.040718,5.956839,1911–1943
18.767187,-89.5536,1846–1910
25.135849,63.718227,1944–1977
-32.808914,85.259155,1995–2023
61.83945,-40.3567,1911–1943
-62.149685,46.7168,1995–2023
18.617268,-95.29726,1846–1910
50.73465,20.275505,1911–1943
-40.735016,-65.67768,1911–1943
-38.30355,-32.374523,1911–1943
15.199189,-60.08351,1846–1910
32.95706,-27.798433,1911–1943
-64.48418,18.932453,1978–1994
14.39175,27.321068,1911–1943
-49.98746,11.947709,1978–1994
2.6453707,71.31775,1944–1977
84.88649,-45.84443,1911–1943
27.310751,104.211494,1911–1943
-82.46561,-0.5733928,1978–1994
-90.46769,-2.8338914,1978–1994
4.2401624,-53.62629,1846–1910
64.079216,-80.66956,1911–1943
-12.848978,18.329065,1978–1994
-71.37731,10.576782,1978–1994
15.518961,-12.697533,1911–1943
15.377787,72.40977,1944–1977
37.388367,27.501663,1911–1943
-71.18861,-55.07386,1846–1910
62.723686,22.590534,1911–1943
-58.026512,1.0068617,1978–1994
56.036064,61.06207,1911–1943
-0.40739325,52.545963,1944–1977
4.3083706,72.44123,1944–1977
50.023537,-36.06372,1911–1943
4.0947685,-78.01832,1846–1910
-49.600574,23.804037,1978–1994
79.8806,72.66371,1911–1943
98.36795,-39.963547,1911–1943
-33.34118,-19.036974,1846–1910
33.378918,60.096523,1944–1977
11.656454,-34.7241,1911–1943
-60.193604,-55.152367,1846–1910
47.022346,35.247005,1911–1943
11.089652,-103.775566,1846–1910
-1.4858001,-80.884346,1846–1910
9.898286,51.389038,1944–1977
-42.602688,23.923021,1995–2023
-42.617947,-38.686054,1765–1845
-73.29154,-32.21419,1846–1910
-2.8121293,-83.09409,1846–1910
-39.512314,-64.17347,1911–1943
39.03011,-1.0000514,1911–1943
-35.24266,78.39543,1995–2023
-64.985405,86.40834,1995–2023
-48.452347,79.59747,1995–2023
52.337646,-7.207375,1911–1943
45.291225,-56.426144,1911–1943
-23.005116,29.555237,1995–2023
-56.497936,15.743795,1978–1994
75.34723,-22.87227,1911–1943
-111.52773,15.662237,1995–2023
-31.40347,11.146949,1944–1977
-14.065904,43.753532,1944–1977
22.346886,-40.839417,1911–1943
78.995415,-10.155089,1911–1943
23.733198,36.56598,1944–1977
49.63041,-37.1069,1911–1943
29.043636,29.658705,1911–1943
-62.20657,22.035622,1978–1994
98.16701,-31.637674,1911–1943
-11.674919,65.8089,1944–1977
-0.4718566,-62.09943,1846–1910
20.743242,-62.876255,1911–1943
-101.922325,-22.62548,1978–1994
-18.06377,-92.082726,1846–1910
76.6184,-26.334316,1911–1943
-62.03217,42.137337,1995–2023
-78.09146,57.80102,1995–2023
1.9273398,77.25892,1944–1977
47.815243,96.63526,1911–1943
-30.872389,-9.854325,1995–2023
-4.812732,-60.052822,1846–1910
37.209698,-54.131462,1911–1943
-62.2534,-18.770044,1846–1910
-38.31229,10.039789,1978–1994
67.00505,-9.775532,1911–1943
-89.82944,25.689835,1995–2023
-38.734486,-56.1773,1846–1910
5.599806,-8.424111,1911–1943
79.45358,27.731897,1911–1943
-40.826088,5.7205715,1978–1994
49.883625,66.860016,1911–1943
10.873367,43.879406,1944–1977
-70.89947,55.21508,1995–2023
42.24803,66.927,1911–1943
67.978836,36.913696,1911–1943
24.997591,26.098206,1911–1943
-37.031456,-32.717743,1846–1910
30.318195,-11.8713875,1911–1943
8.4862995,19.76567,1911–1943
62.04531,-6.4066844,1911–1943
-67.57023,-44.260082,1911–1943
14.931697,34.9287,1944–1977
38.477425,50.98612,1911–1943
-35.53888,34.29973,1978–1994
78.47738,-21.821026,1911–1943
-36.605618,21.358166,1978–1994
-62.60758,53.918076,1995–2023
25.121805,72.03025,1944–1977
99.12176,-22.452412,1911–1943
-41.11645,56.301014,1995–2023
85.32012,34.89613,1911–1943
-9.594097,-106.42471,1846–1910
1.820429,101.457726,1944–1977
22.873674,-55.37338,1911–1943
-34.816967,-22.10658,1846–1910
-58.602684,-64.26516,1846–1910
13.265828,89.94136,1944–1977
-22.036913,13.691552,1911–1943
-46.39049,0.3135536,1978–1994
-47.692593,63.167038,1995–2023
10.273469,42.251705,1944–1977
10.342858,-106.152725,1846–1910
5.9107203,55.680824,1944–1977
-13.912809,-56.043854,1846–1910
-39.177452,-66.74455,1846–1910
-19.78623,-52.421337,1846–1910
-60.767742,9.9333105,1978–1994
53.278873,-86.68163,1911–1943
16.274643,-97.5494,1846–1910
-1.4667143,-45.854126,1846–1910
-34.955235,-89.59964,1846–1910
91.98216,-58.076454,1911–1943
-1.157471,62.4831,1944–1977
38.51078,95.372635,1944–1977
53.19678,-29.043583,1911–1943
25.540117,-62.150673,1911–1943
32.690342,-82.06709,1846–1910
53.34346,-34.449337,1911–1943
-3.5969195,-61.41602,1846–1910
-63.20938,-23.214579,pre-1652
0.86177754,-98.90507,1846–1910
-16.93647,-94.4093,1846–1910
31.076206,22.83229,1911–1943
-53.817055,-37.893337,1765–1845
-14.148697,89.08437,1944–1977
